,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
1232,46.00325,34.27951,344.49,0.51,0.5,2022-09-14,1110,1,nominal,2.0NRT,299.86,20.35,D
1233,45.5263,28.6343,347.17,0.44,0.39,2022-09-14,1110,1,nominal,2.0NRT,297.64,6.44,D
1234,46.17259,33.12833,334.31,0.46,0.47,2022-09-14,1110,1,nominal,2.0NRT,296.97,2.69,D
1235,47.24318,33.04141,326.5,0.46,0.47,2022-09-14,1110,1,nominal,2.0NRT,290.87,1.93,D
1237,50.0961,28.21439,328.99,0.48,0.4,2022-09-14,1113,1,nominal,2.0NRT,290.99,2.79,D
1238,51.46104,27.46024,330.15,0.47,0.4,2022-09-14,1110,1,nominal,2.0NRT,286.19,2.13,D
1239,51.46084,27.45984,329.94,0.47,0.4,2022-09-14,1110,1,nominal,2.0NRT,286.29,3.58,D
4089,48.10018,37.9238,306.11,0.4,0.37,2022-09-14,2324,1,nominal,2.0NRT,280.38,1.49,N
4090,48.06284,37.95398,297.6,0.39,0.37,2022-09-14,2326,1,nominal,2.0NRT,276.1,0.77,N
4091,48.05953,37.95292,303.68,0.39,0.37,2022-09-14,2326,1,nominal,2.0NRT,279.21,0.77,N
4092,46.73341,35.12598,297.62,0.45,0.39,2022-09-14,2326,1,nominal,2.0NRT,275.75,0.63,N
4097,45.32246,28.5013,306.21,0.54,0.51,2022-09-14,2326,1,nominal,2.0NRT,276.81,1.88,N
