,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
12,48.46141,38.77333,336.15,0.41,0.45,2022-12-02,2,1,nominal,2.0NRT,269.46,8.12,N
13,48.45893,38.76982,343.83,0.41,0.45,2022-12-02,2,1,nominal,2.0NRT,266.39,8.88,N
14,47.9359,39.31104,312.16,0.45,0.47,2022-12-02,2,1,nominal,2.0NRT,265.83,2.2,N
15,47.86161,33.44898,296.12,0.42,0.38,2022-12-02,2,1,nominal,2.0NRT,268.25,0.71,N
1942,47.14704,38.02253,341.32,0.54,0.42,2022-12-02,947,1,nominal,2.0NRT,278.85,15.83,D
1944,47.75386,36.99753,349.74,0.38,0.44,2022-12-02,947,1,nominal,2.0NRT,277.27,6.26,D
1945,47.75771,36.99572,339.19,0.38,0.44,2022-12-02,947,1,nominal,2.0NRT,284.39,38.12,D
1946,47.74267,36.51125,349.51,0.4,0.44,2022-12-02,947,1,nominal,2.0NRT,277.9,15.4,D
1947,47.7454,36.50413,354.71,0.4,0.44,2022-12-02,947,1,nominal,2.0NRT,278.06,7.67,D
1948,47.74424,36.49901,339.05,0.4,0.44,2022-12-02,947,1,nominal,2.0NRT,274.16,7.67,D
1949,47.74319,36.51428,338.95,0.4,0.44,2022-12-02,947,1,nominal,2.0NRT,276.23,6.24,D
1950,47.742,36.50917,343.13,0.4,0.44,2022-12-02,947,1,nominal,2.0NRT,275.89,6.73,D
1951,47.7459,36.5072,342.12,0.4,0.44,2022-12-02,947,1,nominal,2.0NRT,274.88,6.73,D
1952,47.74471,36.50207,353.41,0.4,0.44,2022-12-02,947,1,nominal,2.0NRT,276.95,6.73,D
1953,47.74742,36.49498,339.45,0.4,0.44,2022-12-02,947,1,nominal,2.0NRT,275.31,4.26,D
1954,48.49257,38.80741,326.82,0.48,0.4,2022-12-02,947,1,nominal,2.0NRT,265.61,2.64,D
1955,48.4568,36.6986,329.3,0.57,0.43,2022-12-02,947,1,nominal,2.0NRT,273.76,4.26,D
1956,48.45538,36.69935,325.14,0.57,0.43,2022-12-02,947,1,nominal,2.0NRT,274.11,4.23,D
