,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
11,48.45991,38.76918,333.64,0.48,0.48,2022-12-07,7,1,nominal,2.0NRT,268.65,18.24,N
12,48.45988,38.76887,337.98,0.48,0.48,2022-12-07,7,1,nominal,2.0NRT,267.68,27.22,N
2261,48.11394,37.53428,338.14,0.48,0.4,2022-12-07,953,1,nominal,2.0NRT,269.43,8.19,D
2262,48.27221,37.70876,340.32,0.47,0.4,2022-12-07,953,1,nominal,2.0NRT,270.2,14.25,D
2263,48.2757,37.70718,347.38,0.47,0.4,2022-12-07,953,1,nominal,2.0NRT,268.68,11.69,D
2264,48.59031,37.72043,328.92,0.46,0.39,2022-12-07,956,1,nominal,2.0NRT,274.51,17.11,D
2265,49.10887,38.85056,326.38,0.42,0.38,2022-12-07,956,1,nominal,2.0NRT,269.24,2.95,D
2266,49.11118,38.84351,352.3,0.42,0.38,2022-12-07,956,1,nominal,2.0NRT,277.17,15.72,D
2267,49.74993,37.34999,342.63,0.45,0.39,2022-12-07,956,1,nominal,2.0NRT,270.92,9.17,D
2268,49.83949,37.21864,337.87,0.46,0.39,2022-12-07,956,1,nominal,2.0NRT,271.09,5.75,D
2269,49.85452,37.21819,347.72,0.46,0.39,2022-12-07,956,1,nominal,2.0NRT,282.5,34.38,D
