,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
89,47.87459,35.15491,356.56,0.44,0.63,2022-12-05,45,1,nominal,2.0NRT,271.58,11.69,N
90,47.87859,35.15526,367,0.44,0.63,2022-12-05,45,1,high,2.0NRT,266.32,10.59,N
2551,49.84483,37.14265,343.15,0.63,0.72,2022-12-05,852,1,nominal,2.0NRT,267.04,10.87,D
2552,49.842,37.13496,354.5,0.63,0.72,2022-12-05,852,1,nominal,2.0NRT,271.98,10.87,D
2881,47.98083,37.38679,327.34,0.44,0.39,2022-12-05,1032,1,nominal,2.0NRT,272.33,2.87,D
2882,47.87385,35.15726,329.2,0.4,0.37,2022-12-05,1032,1,nominal,2.0NRT,275.29,2.86,D
2883,48.69664,37.1933,325.34,0.45,0.39,2022-12-05,1032,1,nominal,2.0NRT,271.07,1.7,D
2884,49.03657,36.62312,337.69,0.43,0.38,2022-12-05,1032,1,nominal,2.0NRT,273.7,6.83,D
2885,49.21745,37.92992,342.53,0.47,0.4,2022-12-05,1032,1,nominal,2.0NRT,270.89,8.86,D
2886,49.21897,36.78987,326.64,0.44,0.38,2022-12-05,1032,1,nominal,2.0NRT,272.05,3.54,D
2887,49.40887,36.32862,333.38,0.43,0.38,2022-12-05,1032,1,nominal,2.0NRT,273.09,5.4,D
2888,49.64202,35.67235,325.89,0.42,0.37,2022-12-05,1032,1,nominal,2.0NRT,271.55,2.28,D
2889,49.85317,37.12444,352.81,0.45,0.39,2022-12-05,1032,1,nominal,2.0NRT,273.24,8.69,D
2890,49.85245,37.11816,327.04,0.45,0.39,2022-12-05,1032,1,nominal,2.0NRT,271.58,3.77,D
2891,49.85079,37.12352,334.77,0.46,0.39,2022-12-05,1032,1,nominal,2.0NRT,270.95,5.65,D
2892,49.85435,37.12257,333.36,0.46,0.39,2022-12-05,1032,1,nominal,2.0NRT,271.16,5.65,D
2893,49.63857,34.49375,328.44,0.4,0.37,2022-12-05,1032,1,nominal,2.0NRT,271.43,5.01,D
2895,50.45414,34.11724,328.03,0.4,0.37,2022-12-05,1034,1,nominal,2.0NRT,271.04,5.79,D
2896,50.45559,34.11502,328.22,0.4,0.37,2022-12-05,1034,1,nominal,2.0NRT,268.77,3.68,D
4859,49.91819,35.35194,333.84,0.4,0.6,2022-12-05,2246,1,nominal,2.0NRT,261.95,2.58,N
5224,49.81554,32.38736,325.63,0.57,0.43,2022-12-06,26,1,nominal,2.0NRT,263.74,3.63,N
5225,48.21502,38.24522,367,0.37,0.58,2022-12-06,26,1,high,2.0NRT,264.45,5.31,N
