,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
15639,48.08387,22.96711,335.2,0.39,0.36,2022-03-06,1110,1,VIIRS,n,2.0NRT,287.24,2.12,D
15641,48.02148,23.44145,325.17,0.38,0.36,2022-03-06,1110,1,VIIRS,n,2.0NRT,282.38,1.59,D
15642,48.02631,23.45045,326.78,0.38,0.36,2022-03-06,1110,1,VIIRS,n,2.0NRT,285.89,3.02,D
15645,47.9679,23.91578,327.22,0.38,0.36,2022-03-06,1110,1,VIIRS,n,2.0NRT,284.82,0.89,D
15684,48.82838,22.4692,326.35,0.39,0.36,2022-03-06,1112,1,VIIRS,n,2.0NRT,284.67,2.18,D
15685,48.50922,22.45291,338.15,0.39,0.36,2022-03-06,1112,1,VIIRS,n,2.0NRT,286.29,3.7,D
15687,48.50838,22.44774,329.8,0.39,0.36,2022-03-06,1112,1,VIIRS,n,2.0NRT,284.66,3.7,D
15688,48.33668,22.93844,330.71,0.39,0.36,2022-03-06,1112,1,VIIRS,n,2.0NRT,283.05,4.47,D
15689,48.84538,22.44646,333.49,0.39,0.36,2022-03-06,1112,1,VIIRS,n,2.0NRT,283.95,4.8,D
15701,48.4796,22.27251,326.92,0.39,0.36,2022-03-06,1112,1,VIIRS,n,2.0NRT,285.53,1.72,D
15703,48.51163,22.44654,331.67,0.39,0.36,2022-03-06,1112,1,VIIRS,n,2.0NRT,286.64,3.7,D
15706,48.51488,22.44533,344.68,0.39,0.36,2022-03-06,1112,1,VIIRS,n,2.0NRT,284.91,6.12,D
15710,48.68378,22.65924,330.5,0.39,0.36,2022-03-06,1112,1,VIIRS,n,2.0NRT,283.7,3.79,D
15711,48.68703,22.65804,339.96,0.39,0.36,2022-03-06,1112,1,VIIRS,n,2.0NRT,284.24,4.89,D
15713,48.65156,22.80171,329.95,0.39,0.36,2022-03-06,1112,1,VIIRS,n,2.0NRT,283.59,3.5,D
15715,48.6548,22.80052,331.89,0.39,0.36,2022-03-06,1112,1,VIIRS,n,2.0NRT,283.98,3.45,D
15720,48.33586,22.93332,330.09,0.39,0.36,2022-03-06,1112,1,VIIRS,n,2.0NRT,286.53,4.61,D
15721,48.38583,22.26634,329.52,0.39,0.36,2022-03-06,1112,1,VIIRS,n,2.0NRT,289.62,2.73,D
15722,48.44956,22.61365,335.57,0.39,0.36,2022-03-06,1112,1,VIIRS,n,2.0NRT,284.48,2.98,D
15730,48.19542,22.67955,338.86,0.39,0.36,2022-03-06,1112,1,VIIRS,n,2.0NRT,285.45,3.53,D
15733,48.1185,22.67157,342.17,0.39,0.36,2022-03-06,1112,1,VIIRS,n,2.0NRT,286.6,3.32,D
30796,49.19641,37.27687,296.19,0.41,0.37,2022-03-06,2324,1,VIIRS,n,2.0NRT,266.57,0.78,N
