,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
14577,48.52425,22.5739,343.6,0.5,0.49,2022-03-08,1034,1,VIIRS,n,2.0NRT,284.93,7.76,D
14579,48.42949,22.6132,338.89,0.5,0.49,2022-03-08,1034,1,VIIRS,n,2.0NRT,281.12,14.31,D
14581,48.07371,23.49175,349.71,0.47,0.48,2022-03-08,1034,1,VIIRS,n,2.0NRT,282.25,11.88,D
14582,48.07222,23.48571,353.08,0.47,0.48,2022-03-08,1034,1,VIIRS,n,2.0NRT,288.99,11.71,D
14583,48.06956,23.49402,351.49,0.47,0.48,2022-03-08,1034,1,VIIRS,n,2.0NRT,285.48,11.88,D
14584,48.06808,23.48799,352.23,0.47,0.48,2022-03-08,1034,1,VIIRS,n,2.0NRT,288.86,11.71,D
20089,48.09366,23.43845,340.78,0.46,0.64,2022-03-08,1214,1,VIIRS,n,2.0NRT,284.28,5.66,D
35597,51.48738,31.20781,328.31,0.61,0.71,2022-03-08,2246,1,VIIRS,n,2.0NRT,266.21,6.05,N
35598,51.4939,31.19876,323.7,0.61,0.71,2022-03-08,2246,1,VIIRS,n,2.0NRT,263.85,6.13,N
35599,51.48727,31.19885,323.49,0.61,0.71,2022-03-08,2246,1,VIIRS,n,2.0NRT,265.92,7.96,N
