,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
19561,48.036,30.56777,367,0.48,0.64,2022-04-12,937,1,VIIRS,h,2.0NRT,294.86,15.25,D
19562,48.03788,30.5736,343.39,0.48,0.64,2022-04-12,937,1,VIIRS,n,2.0NRT,286.23,15.25,D
19566,48.77254,27.83184,328.66,0.58,0.7,2022-04-12,937,1,VIIRS,n,2.0NRT,285.17,3.06,D
21890,50.86699,26.1241,341.51,0.47,0.4,2022-04-12,1117,1,VIIRS,n,2.0NRT,286.93,5.87,D
21897,49.27652,23.56157,337.54,0.4,0.37,2022-04-12,1117,1,VIIRS,n,2.0NRT,289.86,4.4,D
21917,45.32281,29.65164,327.52,0.55,0.43,2022-04-12,1117,1,VIIRS,l,2.0NRT,299.26,4.96,D
40522,47.65234,29.45547,299.08,0.44,0.46,2022-04-12,2331,1,VIIRS,n,2.0NRT,272.6,0.94,N
40532,48.37737,26.31663,297.02,0.62,0.54,2022-04-12,2331,1,VIIRS,n,2.0NRT,271.48,1.63,N
40566,50.56404,28.59509,304.32,0.51,0.49,2022-04-12,2331,1,VIIRS,n,2.0NRT,272.82,1.07,N
40568,50.54653,26.25892,306.12,0.32,0.55,2022-04-12,2331,1,VIIRS,n,2.0NRT,274.3,0.82,N
40569,50.18745,27.21329,298.39,0.58,0.52,2022-04-12,2331,1,VIIRS,n,2.0NRT,271.96,1.19,N
40572,50.05385,28.04771,297.81,0.54,0.5,2022-04-12,2331,1,VIIRS,n,2.0NRT,271.21,0.51,N
40574,50.05156,28.04889,305.35,0.53,0.5,2022-04-12,2331,1,VIIRS,n,2.0NRT,271.33,2.02,N
40576,49.99448,28.42809,295.36,0.51,0.5,2022-04-12,2331,1,VIIRS,n,2.0NRT,271.58,0.58,N
40597,49.80698,26.1005,300.24,0.33,0.55,2022-04-12,2331,1,VIIRS,n,2.0NRT,271.52,0.89,N
40599,49.11095,29.64515,306.31,0.45,0.47,2022-04-12,2331,1,VIIRS,n,2.0NRT,272.9,1.86,N
40600,49.05748,29.46702,297.21,0.45,0.47,2022-04-12,2331,1,VIIRS,n,2.0NRT,269.98,1.19,N
40604,48.9753,24.70945,297.47,0.37,0.58,2022-04-12,2331,1,VIIRS,n,2.0NRT,273.77,0.72,N
