,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
67,50.30282,36.89074,317.18,0.33,0.55,2022-09-22,35,1,nominal,2.0NRT,277.23,1.24,N
68,48.53299,34.64506,336.65,0.6,0.53,2022-09-22,35,1,nominal,2.0NRT,281.35,3.66,N
69,48.52642,34.64973,307.09,0.6,0.53,2022-09-22,35,1,nominal,2.0NRT,278.69,3.66,N
70,47.87543,35.15429,303.63,0.33,0.55,2022-09-22,35,1,nominal,2.0NRT,279.28,0.78,N
71,47.86844,35.15941,308.11,0.33,0.55,2022-09-22,35,1,nominal,2.0NRT,279.92,1.46,N
72,47.86248,35.14136,297.95,0.33,0.55,2022-09-22,35,1,nominal,2.0NRT,280.64,1.6,N
73,47.86827,33.44411,299.96,0.55,0.51,2022-09-22,35,1,nominal,2.0NRT,278.02,1.23,N
2037,47.2137,35.32825,335.73,0.39,0.36,2022-09-22,1019,1,nominal,2.0NRT,301.78,5.15,D
2038,47.18418,34.94552,344.06,0.39,0.37,2022-09-22,1019,1,nominal,2.0NRT,290.58,3.14,D
2039,48.98801,37.77555,327.43,0.4,0.37,2022-09-22,1019,1,nominal,2.0NRT,292.21,5.41,D
2040,49.13526,37.84136,343.59,0.4,0.37,2022-09-22,1019,1,nominal,2.0NRT,293.56,5.4,D
2041,49.16229,37.70945,325.96,0.4,0.37,2022-09-22,1019,1,nominal,2.0NRT,293.7,1.97,D
2042,48.72553,34.79275,347.6,0.39,0.36,2022-09-22,1019,1,nominal,2.0NRT,292.29,4.52,D
2053,49.44722,31.64578,328.57,0.44,0.38,2022-09-22,1019,1,nominal,2.0NRT,287.34,2.38,D
2058,50.45399,34.11826,338.76,0.39,0.36,2022-09-22,1021,1,nominal,2.0NRT,286.77,8.13,D
5825,48.16116,30.61563,327.32,0.43,0.38,2022-09-23,16,1,nominal,2.0NRT,279.19,2.98,N
