,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
1,50.01268,34.07112,307.69,0.4,0.6,2022-11-08,52,1,nominal,2.0NRT,270.98,0.73,N
2,48.51946,34.62632,296.31,0.47,0.64,2022-11-08,52,1,nominal,2.0NRT,271.92,0.76,N
3987,44.87418,34.2927,344.27,0.39,0.36,2022-11-08,1038,1,nominal,2.0NRT,292.32,5.03,D
3988,44.87748,34.29179,326.58,0.39,0.36,2022-11-08,1038,1,nominal,2.0NRT,290.37,5.03,D
4006,45.21487,34.02628,333.24,0.39,0.36,2022-11-08,1038,1,nominal,2.0NRT,287.82,3.21,D
4009,45.92317,29.68651,335.64,0.41,0.37,2022-11-08,1038,1,nominal,2.0NRT,288.04,6.26,D
4011,46.34278,30.00846,330.79,0.4,0.37,2022-11-08,1038,1,nominal,2.0NRT,287.54,6.05,D
4012,48.61754,38.01732,327.83,0.54,0.42,2022-11-08,1040,1,nominal,2.0NRT,282.52,3.23,D
4013,50.54357,26.26314,329.06,0.44,0.38,2022-11-08,1040,1,nominal,2.0NRT,290.12,2.65,D
4014,51.47804,26.17892,328.61,0.43,0.38,2022-11-08,1040,1,nominal,2.0NRT,284.67,3.81,D
6465,50.41643,31.76033,351.81,0.49,0.65,2022-11-08,2252,1,nominal,2.0NRT,276.92,7.41,N
6920,50.41516,31.76378,296.14,0.4,0.44,2022-11-09,34,1,nominal,2.0NRT,273.87,0.65,N
6921,50.41561,31.76209,298.14,0.4,0.44,2022-11-09,34,1,nominal,2.0NRT,274.31,0.61,N
6922,50.54518,26.26272,320.57,0.41,0.37,2022-11-09,34,1,nominal,2.0NRT,282.21,3.8,N
6923,48.74739,26.60412,303.77,0.44,0.38,2022-11-09,34,1,nominal,2.0NRT,279.33,1.54,N
6925,44.77139,33.85806,302,0.35,0.57,2022-11-09,34,1,nominal,2.0NRT,272.84,0.63,N
