,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
214,48.46556,38.76002,307.66,0.33,0.55,2022-04-21,22,1,VIIRS,n,2.0NRT,278.49,1.28,N
215,48.46206,38.77235,321.47,0.33,0.55,2022-04-21,22,1,VIIRS,n,2.0NRT,274.18,1.86,N
216,48.48418,38.79211,295.95,0.33,0.55,2022-04-21,22,1,VIIRS,n,2.0NRT,274.72,0.61,N
217,48.62476,38.36768,307.24,0.62,0.54,2022-04-21,22,1,VIIRS,n,2.0NRT,273.67,1.92,N
218,48.62498,38.38641,298.15,0.62,0.54,2022-04-21,22,1,VIIRS,n,2.0NRT,273.11,0.8,N
219,48.63146,38.36298,296.98,0.62,0.54,2022-04-21,22,1,VIIRS,n,2.0NRT,273.45,1.16,N
220,48.62236,38.38285,297.72,0.62,0.54,2022-04-21,22,1,VIIRS,n,2.0NRT,272.97,2.03,N
221,48.6268,38.36713,300.55,0.62,0.54,2022-04-21,22,1,VIIRS,n,2.0NRT,273.31,1.62,N
222,48.63138,38.37014,302.81,0.62,0.54,2022-04-21,22,1,VIIRS,n,2.0NRT,274.02,1.62,N
223,48.68248,38.47808,329.31,0.63,0.54,2022-04-21,22,1,VIIRS,n,2.0NRT,274.07,5.6,N
233,48.28604,38.0854,299.97,0.62,0.54,2022-04-21,22,1,VIIRS,n,2.0NRT,273.92,0.91,N
234,47.83477,38.47585,303.12,0.33,0.55,2022-04-21,22,1,VIIRS,n,2.0NRT,275.99,0.68,N
235,47.83358,38.48005,297.7,0.33,0.55,2022-04-21,22,1,VIIRS,n,2.0NRT,275.98,0.68,N
236,48.53505,34.64624,301.18,0.44,0.46,2022-04-21,22,1,VIIRS,n,2.0NRT,274.82,1.98,N
237,48.52309,34.62052,295.65,0.44,0.46,2022-04-21,22,1,VIIRS,n,2.0NRT,274.72,0.73,N
238,48.52037,34.63178,309.59,0.44,0.46,2022-04-21,22,1,VIIRS,n,2.0NRT,275.92,1.98,N
248,47.57527,36.12629,299.16,0.53,0.5,2022-04-21,22,1,VIIRS,n,2.0NRT,272.25,1.13,N
14208,49.02403,38.38428,329.61,0.39,0.36,2022-04-21,1009,1,VIIRS,n,2.0NRT,293.2,3.14,D
14209,49.02486,38.38945,326.47,0.39,0.36,2022-04-21,1009,1,VIIRS,n,2.0NRT,293.19,3.14,D
14210,49.01912,38.37512,328.65,0.39,0.36,2022-04-21,1009,1,VIIRS,n,2.0NRT,290.38,2.21,D
14305,48.25784,22.53542,333.01,0.47,0.64,2022-04-21,1011,1,VIIRS,n,2.0NRT,293.41,2.26,D
