,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
478,48.77595,26.41409,309.86,0.6,0.71,2022-04-17,137,1,VIIRS,n,2.0NRT,268.92,1.75,N
28350,49.21916,24.23722,325.79,0.45,0.39,2022-04-17,1123,1,VIIRS,n,2.0NRT,287.08,6.5,D
28351,49.58157,27.08488,340.62,0.56,0.43,2022-04-17,1123,1,VIIRS,n,2.0NRT,288.69,14.88,D
28353,49.58552,27.08401,328.17,0.56,0.43,2022-04-17,1123,1,VIIRS,n,2.0NRT,284.52,14.88,D
28354,48.47333,23.23666,330.91,0.41,0.37,2022-04-17,1123,1,VIIRS,n,2.0NRT,290.08,2.71,D
28370,50.81955,26.65941,332.71,0.56,0.43,2022-04-17,1125,1,VIIRS,n,2.0NRT,285.87,7.06,D
28371,50.82349,26.65854,332.64,0.56,0.43,2022-04-17,1125,1,VIIRS,n,2.0NRT,284.21,7.06,D
28372,51.12979,25.81181,326.37,0.53,0.42,2022-04-17,1125,1,VIIRS,n,2.0NRT,287.82,3.01,D
28373,51.13362,25.81091,333.63,0.53,0.42,2022-04-17,1125,1,VIIRS,n,2.0NRT,291.75,3.01,D
28374,51.1329,25.80339,329.33,0.53,0.42,2022-04-17,1125,1,VIIRS,n,2.0NRT,291.05,4.89,D
