,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
1,47.86758,33.43055,337.77,0.41,0.45,2022-10-30,22,1,nominal,2.0NRT,280.65,9.59,N
7,45.75546,29.7791,304.97,0.49,0.4,2022-10-30,22,1,nominal,2.0NRT,277.9,0.98,N
8,44.77304,33.85977,297.02,0.51,0.49,2022-10-30,22,1,nominal,2.0NRT,278.02,0.96,N
10,45.51825,29.48993,298.68,0.48,0.4,2022-10-30,22,1,nominal,2.0NRT,280.54,0.48,N
11,45.51895,29.48951,297.89,0.48,0.4,2022-10-30,22,1,nominal,2.0NRT,280.44,0.72,N
14,45.28202,28.54841,299.61,0.45,0.39,2022-10-30,22,1,nominal,2.0NRT,279.77,0.78,N
15,45.28091,28.55401,300.89,0.45,0.39,2022-10-30,22,1,nominal,2.0NRT,281.38,1.01,N
7926,50.54619,26.26229,300.01,0.46,0.39,2022-10-31,1,1,nominal,2.0NRT,279.49,0.74,N
7927,50.5426,26.26126,298.8,0.46,0.39,2022-10-31,1,1,nominal,2.0NRT,279.77,0.74,N
7928,47.87667,33.4056,311.79,0.42,0.38,2022-10-31,1,1,nominal,2.0NRT,280.74,2.09,N
7929,47.87461,33.41656,304.06,0.42,0.38,2022-10-31,1,1,nominal,2.0NRT,282.94,1.1,N
7930,47.87358,33.42205,305.35,0.42,0.38,2022-10-31,1,1,nominal,2.0NRT,281.16,1.1,N
7931,47.86817,33.43161,317.73,0.42,0.38,2022-10-31,1,1,nominal,2.0NRT,282.28,1.96,N
7932,48.74752,26.60154,308.4,0.44,0.38,2022-10-31,1,1,nominal,2.0NRT,281.28,1.23,N
7936,44.77388,33.86201,301.73,0.48,0.4,2022-10-31,3,1,nominal,2.0NRT,282.53,0.98,N
8147,50.54792,26.25605,299,0.59,0.7,2022-10-31,141,1,nominal,2.0NRT,277.01,1.81,N
8148,50.5446,26.26018,296.88,0.59,0.7,2022-10-31,141,1,nominal,2.0NRT,278.12,1.72,N
