,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
1135,47.25754,37.75966,327.82,0.47,0.64,2022-09-15,911,1,nominal,2.0NRT,288.25,3.84,D
1576,46.2626,35.03363,338.56,0.52,0.41,2022-09-15,1051,1,nominal,2.0NRT,288.32,3.96,D
3976,49.18152,33.45403,295.45,0.58,0.52,2022-09-15,2305,1,nominal,2.0NRT,283.81,0.77,N
4037,48.4744,34.62749,299.29,0.5,0.49,2022-09-15,2305,1,nominal,2.0NRT,285.19,0.93,N
4038,47.87922,35.1549,305.97,0.47,0.48,2022-09-15,2305,1,nominal,2.0NRT,275.74,1,N
4039,47.87483,35.1542,303.94,0.47,0.48,2022-09-15,2305,1,nominal,2.0NRT,275.13,1.86,N
4040,47.88312,33.39787,296.14,0.56,0.52,2022-09-15,2305,1,nominal,2.0NRT,285.39,1.65,N
4041,47.87746,33.41254,301.3,0.56,0.52,2022-09-15,2305,1,nominal,2.0NRT,286.67,1.59,N
4042,47.87729,33.41489,299.57,0.56,0.52,2022-09-15,2305,1,nominal,2.0NRT,286.07,1.99,N
4923,48.53382,34.64027,338.03,0.41,0.6,2022-09-16,45,1,nominal,2.0NRT,283.55,4.93,N
4924,48.53229,34.64529,314.08,0.41,0.6,2022-09-16,45,1,nominal,2.0NRT,283.62,4.48,N
4925,47.87988,35.1546,295.53,0.45,0.63,2022-09-16,45,1,nominal,2.0NRT,284.02,0.71,N
4926,47.87816,35.16003,304.8,0.45,0.63,2022-09-16,45,1,nominal,2.0NRT,284.24,0.71,N
4927,47.87121,35.16167,298.56,0.45,0.63,2022-09-16,45,1,nominal,2.0NRT,284.85,1.27,N
4928,47.87331,33.43637,298.61,0.38,0.59,2022-09-16,45,1,nominal,2.0NRT,285.12,0.51,N
4929,47.87394,33.41452,295.62,0.38,0.59,2022-09-16,45,1,nominal,2.0NRT,284.46,0.86,N
4930,47.86835,33.43312,295.57,0.38,0.59,2022-09-16,45,1,nominal,2.0NRT,284.15,0.51,N
4931,44.77524,33.85744,298.54,0.5,0.65,2022-09-16,48,1,nominal,2.0NRT,284.64,0.89,N
