,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
4380,47.87585,35.15767,354.81,0.42,0.61,2022-11-12,924,1,nominal,2.0NRT,277.32,18.43,D
4381,47.8736,35.15546,339.37,0.42,0.61,2022-11-12,924,1,nominal,2.0NRT,272.65,13.17,D
4382,47.8752,35.16061,356.12,0.42,0.61,2022-11-12,924,1,low,2.0NRT,273.88,15.59,D
4504,44.97766,33.93296,334.48,0.41,0.45,2022-11-12,1104,1,nominal,2.0NRT,290.46,3.36,D
4506,48.53164,34.6496,331.13,0.48,0.48,2022-11-12,1104,1,nominal,2.0NRT,281.97,6.52,D
4507,48.19551,29.23819,325.74,0.44,0.38,2022-11-12,1104,1,nominal,2.0NRT,285.26,2.73,D
4508,48.19903,29.23738,326.73,0.44,0.38,2022-11-12,1104,1,nominal,2.0NRT,284.1,2.73,D
4509,48.96841,32.24043,336.59,0.38,0.43,2022-11-12,1104,1,nominal,2.0NRT,282.45,1.09,D
4510,48.64766,28.94612,326.78,0.44,0.38,2022-11-12,1104,1,nominal,2.0NRT,285.87,1.99,D
4511,48.64756,28.94486,331.18,0.44,0.38,2022-11-12,1104,1,nominal,2.0NRT,285.78,3.79,D
4512,48.89593,30.85467,332.39,0.51,0.41,2022-11-12,1104,1,nominal,2.0NRT,285.28,6.59,D
7734,47.95066,37.83957,312.39,0.43,0.38,2022-11-12,2318,1,nominal,2.0NRT,278.73,1.8,N
7735,47.87627,35.15729,324.72,0.52,0.41,2022-11-12,2318,1,nominal,2.0NRT,278.83,2.74,N
7736,47.87699,35.15033,315.69,0.52,0.41,2022-11-12,2318,1,nominal,2.0NRT,278.38,2.74,N
7737,47.87643,33.41549,296.45,0.41,0.45,2022-11-12,2318,1,nominal,2.0NRT,280.57,1.12,N
7738,47.874,33.41331,296.7,0.41,0.45,2022-11-12,2318,1,nominal,2.0NRT,278.88,0.93,N
8640,46.75945,33.35003,297.94,0.56,0.69,2022-11-13,58,1,nominal,2.0NRT,277.48,1.15,N
